summary,image,type,price
Beautiful  cozy one bedroom apt located in the heart of Montreal near Quartier de spectacles . Welcome to my home,img_train/3671.jpg,Apartment,1
"Jolie appartement, en parquet de bois franc tout équipé! Situé dans le quartier en vogue de Montréal : le plateau Mont Royal et à proximité du parc la Fontaine. Transports en communs et supermarché a 2min pied, idéalement placé,  rue calme.",img_train/3672.jpg,Apartment,0
"Charming and bright condo next to canal Lachine and Gadbois sport complex, with open living/dinning room concept with Den. Proximity to McGill Hospital Megaplex, Atwater market, restaurants, stores, sport center, highways and buses.  ADVANTAGES  - Location! Peaceful street, next to the canal Lachine and its amazing bike path (by bike: 10 min from Atwater market, 20 min from Old Port Montreal)  - Close to pub Terrasse St-Ambroise (McAuslan brewery)  - Air conditionning",img_train/3673.jpg,Apartment,0
"Beautifully furnished two-bedroom apartment in the heart of Ahuntsic-Cartierville . Quiet area, great to relax and enjoy the beautiful city of Montreal. Larger bedroom. Very close to everything you need, Grocery , Restaurants & Cafes, shopping center , Parks , Cinemas and activities . Public transportation Bus , Metro  close by .",img_train/3674.jpg,Apartment,1
"This cozy apartment with unique North Soul will give you sense of being HOME as well as: - 1 min walk from subway and bus station - Great selection of restaurants, bars, museums - McGill, Concordia universities and Bell Centre in walking distance -Printer/scanner/copier + comfortable workplace (just add your laptop and you are all set to get your work done!)",img_train/3675.jpg,Apartment,0
"Our apartment is located in Montreal's St-Henri/Little Burgundy neighborhood, a vibrant area full of cool cafés, bars and restaurants. It's a great base for exploring the city and a very warm and comfortable space to come home to. Walking distance from 2 metro lines (Lionel Groulx + Place St Henri), Atwater market, Griffintown, rue Notre-Dame, Canal de Lachine and Downtown.  Montreal has a great vibe, and we are happy to share our favourite restaurants, walks, cafes and bars... Just ask :)",img_train/3676.jpg,Apartment,0
"Very quaint and comfortable 2 bedroom apartment. Brick walls and all the charms of Montreal typical apartments.  Situated in the core of The Mile End. This is one of the best neighborhoods in the world filled with artists, creators, bars, restaurants,  cafes and much more. 20 minute transit to downtown and the Old Port.",img_train/3677.jpg,Apartment,1
"Appartement familiale au 1er étage. idéal pour un couple ou une famille avec 1 ou 2 enfants. spacieux et fonctionnelle l'appartement et aussi très bien situé, à deux pas de l'avenue du mont royal et de tout ses commerces. il y a une épicerie ouverte 24/24 à un coin de rue. C'est notre lieu de vie, vous aurez donc accès à tout le nécessaire pour rendre le séjour agréable. la grande terrasse donne sur une rue passante , l'autre sur la ruelle plus calme.",img_train/3678.jpg,Apartment,1
"Exclusive 2 storey designer waterfront loft now available in Montreal's historic Old Port district. Over 2000 sq ft with 3 closed bedrooms and 3 bathrooms. Exquisitely furnished for comfort in an art gallery setting. Only steps away from shopping, cafes, fine dining and vibrant nightlife venues. Perfect location for an unforgettable Montreal experience!",img_train/3679.jpg,Condominium,2
"Enjoy Montreal's most vibrant neighborhood in a spacious 2 bedroom Loft.  You will be at a walking distance to the finest  restaurants the city has to offer (the World famous Schwartz's is just a few steps away) ! Public Transit is also easily accessible : - Metro Sherbrooke (orange line) is about 8 minutes away; - Metro Saint-Laurent (green Line) is a 10 minutes walk. Mount-Royal, Old Port, Downtown, Plateau, etc. are all just a short walk or taxi ride away.",img_train/3680.jpg,Loft,1
The Parthenais Loft was completely renovated in 2010 and will offer you a comfortable and friendliness experience. Located in a quiet neighborhood. Near downtown and festivals. Buses and subways nearby.  You will be charmed!,img_train/3681.jpg,Loft,0
"Logement près de toutes les commodités.  Le métro Verdun juste au coin de la rue. Parc Angrignon et du canal Lachine à proximités. Marché Atwater et centre-ville à 10-15 min en voiture. Logement 31/2 très propre confortable, wifi et télévision inclu. Idéal pour un couple ou personne seule, mais peut aussi accueillir famille de 2 adultes et 2 jeunes enfants. Laveuse et sècheuse payantes disponibles dans l'immeuble. Stationnement gratuit disponible sur la rue. Réservez un mois et réduction de 30%.",img_train/3682.jpg,Apartment,0
NO LOCAL BOOKING Private Bedroom in Dorval. 5 Minutes car ride to the airport. If you feel like walking it is approximately 30 minutes walk. Nice and Cozy. Newly renovated and furnished. Large shared kitchen fully furnished. Access to High Speed internet & Wi-Fi.,img_train/3683.jpg,Apartment,0
"Nice garden level of a colonial house. 1 bedroom closed. The apartment is fully furnished and all appliances are included. Table and chairs in the garden. A few minutes walk from: Ste-Catherine Street, Old Montreal, CHUM, Place des Festivals, Village, ... Oasis in the heart of downtown Montreal.",img_train/3684.jpg,Apartment,0
"Cozy studio with the Caribbean islands ambiance. Enjoy the comfort of a central location for your busy day and a good night rest when you need it. Just 3 minutes to Guy-Concordia metro station and minutes to everything else: Concordia, McGill, Bell Center, MMFA, restaurants, night life, arts, amazing parks, business centers and shopping, shopping, shopping!",img_train/3685.jpg,Apartment,0
"This suite is the perfect crash pad. From the top quality Leesa mattress to the ultra HD TV, we've left nothing to chance here with regards to comfort or luxury. Whether you're cooking up a storm in the newly renovated kitchen, or relaxing on the hand-crafted Murphy bed, we can guarantee you'll love this space!",img_train/3686.jpg,Loft,0
Small but very clean studio a the center of it all. Extremely well situated and you have basically all you need to enjoy the Plateau Mont-Royal. Well decorated with the basics to feel at home. Almost like an Hotel room but better ;),img_train/3687.jpg,Apartment,0
"Mon logement est parfait pour les couples, les voyageurs en solo, les voyageurs d'affaires, les familles (avec enfants), les grands groupes .",img_train/3688.jpg,Condominium,0
"Featured in The New York Times, The Wall Street Journal, and Fast Company, we’ve hosted over 350k guests in 2,500+ spaces with an average rating of 4.6 stars. Each space is designed and run by us, so you’ll always know what to expect from your stay. At Sonder, we’ve combined the best parts of home and hotel. - 24/7 support via text, email, or phone - Coffee, fresh towels, and bathroom essentials provided - Hotel-standard cleaning before you arrive - Self check-in",img_train/3689.jpg,Apartment,1
"*** New listing *** Superb fully equipped apartment with a beautiful small terrace located in the heart of the Plateau: - 7 minutes walk from the Mont-Royal metro station - Grocery stores, restaurants, local shops, cafés and bars within walking distance - Close to the famous Lafontaine (10 min) and Laurier (5 min) parks - Close to downtown by metro The apartment is fully equipped: terrace, kitchen, living room, bedroom, bathroom.",img_train/3690.jpg,Apartment,0
"You will fall in love with our Loft and its proximity to the heart of the action of Quartier Des Spectacles on the most famous street of Montreal ""Rue Sainte-Catherine"". Centrally located, this loft is modern, spacious, bright with a fitted kitchen. You can enjoy the view and sun baths or dine under the stars. You will love to stay there.",img_train/3691.jpg,Apartment,0
"Un appartement complètement Pinterest dans Hochelaga! Beau 5 et 1/2 à air ouvert! Tellement ouvert, qui donne la place au soleil!! Bien situé dans Hochelaga, un quartier en développement près de tout!  À moins de 30 secondes, un magnifique resto ""Antidote"" qui offre un menu bistro avec des bons brunchs. Le resto en question, c'est le mien! Alors le déjeuner est offert à mes voyageurs (maximum 2 voyageurs pourront manger un un déjeuner gratuit) ;) Bienvenue chez nous, bienvenue chez toi!",img_train/3692.jpg,Apartment,1
"Enjoy your trip right in the heart of downtown Montreal at the Bell Center location. With one of the most breathtaking view at the highest residential building in the area, you will be pleased by the place.  Modern & Clean style with all the comforts of home including smart Fibe TV & wifi. For professionals only. Quiet and clean place.",img_train/3693.jpg,Condominium,1
"Plateau Mont-Royal in front of a park. Fully equipped. Near everything. Queen bed, internet. For January and February (Phone number hidden by Airbnb) Ideal for employment or stage. It is possible to arrive after Decemb (Phone number hidden by Airbnb) and leave after February 29, (Phone number hidden by Airbnb)",img_train/3694.jpg,Apartment,0
"Very bright and spacious, front entrance with private lock, key for privacy and convenience. Free Parking, Front entrance, safe, clean and convenient with queen bed and a sofa bed. Flexible check in/out. Strictly no noise policy. Sécuritaire et proche de tout. Propre, éclairée avec un grand lit et un sofa lit. Très spacieuse, éclairée, entrée principale, chambre avec clé en toute intimité. Stationnement et flexibilité sur le Check In/Out. Strictement aucun bruit.",img_train/3695.jpg,House,0
"Cozy plateau apartment with all the trimmings! Chill on the sunny back balcony in the company of our resident alley cats (all taken care of with their proper homes!) and forget you are in the city; cook to your heart's content in our super excellent kitchen with the grocery store literally steps away; sleep soundly in the quiet boudoir, and enjoy quaint restos and abundant wine and beer selections in ""Le Petit Laurier"" - our delightful corner of Montreal.",img_train/3696.jpg,Apartment,0
"It's a cozy appartment with a real feel-good vibe. We have nice common spaces to hang out and talk and make meals as well as a nice backyard with a hammac. Everybody here is super easy going. We are close to many parcs, bike trails, supermarkets, metros and buses. By public transport getting downtown takes less than 20 min , same by bike. You can even rent a Bixi bike not far from our place.",img_train/3697.jpg,Apartment,0
To rent on a short or long term a luxury furnished condo. This world class modern dwelling with exceptional panorama is located on the corner 17 floor within Complexe Les Etoiles at the Embassy Suites Hilton`s building in the heart of Old Montréal.,img_train/3698.jpg,Apartment,1
"In downtown Montreal, crossing the famous Sainte-Catherine street and Boulevard Maisonneuve. - 2 mins from restaurants, bars and clubs. - 3 mins walk from metro Guy-Concordia. - Concordia university is 4 mins walk away - Mcgill university is 20 mins walk away - PA super market 3 mins walk away - Adonis 5 mins walk away - college LaSalle 3 mins walk  Wifi - Roku  - Netflix Ps: the apartment is located in an old Building as mostly all the building in this downtown area ( Shaughnessy village )",img_train/3699.jpg,Apartment,0
"Tucked away on a quiet street in the heart of the Plateau/Little Portugal, this cozy home offers modern furnishings, a sunny backyard with BBQ, hardwood floors, private entrance, and a well-equipped kitchen. Everything you need is within walking distance: Parc Mont Royal, Parc Lafontaine, amazing restaurants, St-Laurent's always-inspiring mural walk, and excellent shopping. It's the perfect base to explore Montreal's vibrant culture.",img_train/3700.jpg,Apartment,0
"Note: Locals are not welcome to book unless agreed upon. Bright and spacious room located near University De Montreal, HEC, St Marys Hospital and Cote des neiges metro, restaurants, major bus lines, groceries, community center, library , St Joseph Oratory etc . This room is great for student or medical intern. It has a double size bed, study table , dresser etc. Kitchen is shared and available for light cooking only. The room has it's own bathroom. We don’t serve breakfast.",img_train/3701.jpg,Apartment,0
"Superbe chambre dans appartement meublé - Plateau Très grand beau appartement sur le Plateau Mont-Royal (6 et demi). En colocation, trois chambres (trois personnes) en tout. Appartement lumineux, de haut standing. Quartier branché et sympathique.",img_train/3702.jpg,Apartment,0
"Enjoy your stay at ""LOVELY HOMES"" located at Le Quartier des Spectacles the best place to feel the vibes of our beautiful city, beautiful condo with rooftop terrace in the summer. Apartment #301 has one closed bedroom with queen size bed and an open concept with kitchen, dining and living area, with another Queen size bed divided by a wall and a full bathroom.",img_train/3703.jpg,Condominium,1
"Hi! I'm more than happy to welcome you to my little palace: a 20's cachet appartment in 1920’s building.  Inside, you will find a cozy living room with its vintage pink armchair and the glass living room table, the wood kitchen with turquoise touches double-sized bedroom and a small bathroom.  Outside, you will find a huge park in a warm neighboorhood filled with italian coffees, terroir restaurants, breweries, bars and designer's clothes.  You will want to walk around! See you soon,  Stef",img_train/3704.jpg,Apartment,0
"Welcome to Montreal! You are currently looking at a nicely decorated and furnished one-bedroom appartment located nearby the Jean-Talon market, Jarry Park as well as the ""Picola Italia"", small cafés and shops and major Public transit stations.",img_train/3705.jpg,Apartment,0
"Logement au deuxième étage situé dans un quartier tranquille et sécuritaire, à 10 minutes du centre-ville et 7 minutes de marche du métro Jolicoeur. Ensoleillé et décoré avec goût avec des oeuvres d’artistes Montréalais. Entrée privée avec boîte à clé.  Apartment on the second floor located in a quiet and safe area, at 10 minutes of downtown and 7 minute walks of the Jolicoeur subway. Sunny and decorated with tasteful works of artists original from Montreal. Private entrance with key lock box. ",img_train/3706.jpg,Apartment,1
Mon appartement est situé au 2e étage d'un duplex. Le quartier est paisible et sécuritaire. Le fleuve St-Laurent est à 5 minutes à pied ainsi que le parc des Rapides réputé pour ses nombreux oiseaux. Envie d'une balade en vélo? La piste cyclable longe les berges du St-Laurent. On peut pédaler jusqu'au Vieux-Montréal en 30 minutes.,img_train/3707.jpg,Apartment,0
"Location, location, location! My apartment is right in the heart of downtown Montreal. Surrounded by restaurants, bars, shopping malls, pubs, and clubs there is always something to do. Concordia is located right across the street, and McGill is minutes away walking distance.  Old Montreal is also about a 15 min walk (2.5 km) The apartment building is very safe with cameras and a security keypad at the front of the building to prevent random pedestrians from coming through.",img_train/3708.jpg,Apartment,0
Très beau condo chaleureux au centre-ville de Montréal. 1 chambre avec lit Queen & un lit pliant Queen. Vous avez l’équipement nécessaire pour vous faite un souper ou un BBQ sur la terasse de l’immeuble.,img_train/3709.jpg,Condominium,1
"Appartement humble et soigné. Grand 5 et demi. Dans le si convivial quartier qu'est Villeray et tout près de la Petite-Italie, où se trouve le très couru marché Jean-Talon.",img_train/3710.jpg,Apartment,0
"Appartement typiquement Montréalais au coeur de la ville, dans le village gay. Il est très lumineux et vivant, avec deux balcons extérieurs. À moins de 10 minutes de marche de 3 stations de métro (beaury, berri-uqam et papineau) et d'un parc reconnu (parc lafontaine). Proche de plusieurs attraits touristiques, restaurants, bars et bons endroits pour bruncher !  Les hôtes sont jeunes, dynamiques et peuvent vous donner des conseils sur des endroits à visiter. We speak english y tambien español!",img_train/3711.jpg,Apartment,0
"My place is close to Plaza saint-hubert, marche jean-talon market, intersection subway station. Modern bedroom fully furnished with a double bed and a window. Shared bathroom, kitchen, living room and 2 cozy balconies.",img_train/3712.jpg,Apartment,0
"Superbe 3/2 en plein cœur du plateau mont royal, proche de tout. Emplacement idéal pour découvrir et explorer la ville. A 10mn du centre ville et du vieux port. Logement entièrement meublé avec wifi , avec une cour intérieure et son barbecue.",img_train/3713.jpg,Apartment,0
"At the foot of Mount Royal, close to everything! Best spot in Montreal. The apartment has 4 bedrooms with windows. Located on the ground floor, relax on our balcony or on the terrace at the front.",img_train/3714.jpg,Apartment,0
"Stylish one bedroom apartment located in the heart of Montreal's Gay Village. The apartment is steps away from Beaudry Metro for easy commuting around the city and right next to Saint Catherine summer street festival. Everything from nightlife, coffee shops, grocery stores, and the Old port is walking distance.",img_train/3715.jpg,Apartment,1
"Sur le Plateau Mont Royal, en face du parc Laurier avec piscine l'été et patinoire l'hiver et près de tous les commerces.",img_train/3716.jpg,Apartment,2
"Charmant studio situé à moins de 15 minutes du centre ville sur l'Île-des-Soeurs dans un coin paisible au bord du Fleuve St-Laurent. Bien éclairé et aménagé avec soin pour le confort des voyageurs, ce pied à terre à Montréal saura vous séduire. L'essentiel de cuisine et de salle de bain est fourni avec votre location. Vous avez également accès au parking intérieur privé, à la Salle de sport ainsi qu'au Sauna et piscine extérieure pour l'été.",img_train/3717.jpg,Apartment,1
,img_train/3718.jpg,House,1
"Une maison familiale pratique et accessible. 3 chambres. Près du centre-ville, des artères commerciales, de nombreux parcs, d'une piscine municipale, Bixi, école publique dans le quartier Rosemont. Un quartier dynamique à ces heures, calme et verdoyant. Sur plusieurs étages, la maison est bien entretenue et confortable. Ruelle verte et voisinage paisible. Nous espérons que Montréal vous plaise autant qu'à nous. Tarif régressif selon la durée.",img_train/3719.jpg,Townhouse,0
"Stylish apartment located only 5 minute drive to the heart of down town Montreal, or 10 minutes by bus since the bus stop its also 1 minute away from the door of the apartment  This space is perfect for friends and family who want to spend a quiet & quality stay at the center of everything. PLEASE NOTE IF YOU RESERVE FOR 2 YOU WILL BE ABLE TO USE 1 QUEEN BED WHICH SLEEPS 2 GUESTS.",img_train/3720.jpg,Apartment,1
"Experienced Host LOCATION: ⭐FREE parking spot ️ included with this booking ⭐WalkScore: 99 (Walker’s Paradise. RARE) ⭐TransitScore: 99 (Rider’s Paradise. RARE) ⭐5-minute walk to Old Port of Montreal ⭐2-minute walk to central Metro Station Berri-Uqam ⭐Walking distance to amazing restaurants, coffee shops, bakeries and bars Hard to beat this location! HOME: ⭐400 MBS WIFI (Fastest available) ⭐Self Check-in ⭐Super Clean ⭐Smart TV/Netflix ⭐Top-rated high-end mattresses and pillows",img_train/3721.jpg,Apartment,0
"Cozy little private room in an apartment located near Metro Papineau and the Gay Village. It's about 10 minutes walk from Ste-Catherine Street, there are buses passing by quite often as well to get you Downtown. Once you hop on the metro, it can get you anywhere! I'm living there so you will be sharing the space with me. I'm a discreet person but social and it'll be my pleasure to guide you through the city.  I speak both French and English.",img_train/3722.jpg,Apartment,0
"Perfect for anyone who wants to stay in downtown.  The small apartments building is located near McGill University  and next to the music faculty building. Located in very quiet building. For convenience, the apartment has the basic necessities in the kitchen and bathroom and unlimited wifi.  If you are looking for a nice and short stay in downtown, location cannot be beat. The apt is on the 4th floor (top floor) and there is no elevator.",img_train/3723.jpg,Apartment,0
"Beautiful, Bright, Clean place, 5 mins to the airport. Bright apartment on the top floor of a duplex, with a queen bed plus a double sofa bed . Only 3 km to the airport, 15 mins to downtown Montreal, 10 minutes walk to the waterfront, 5 mins by car to Dorval Village and free street parking. NO CLEANING FEES!",img_train/3724.jpg,House,0
C’est un maison tranquille pour se relaxer,img_train/3725.jpg,House,0
"Logement avec cour fermée et privée. Proche du Stade Olympique, du métro Viau (10 minutes), a 5 minutes du marché Maisonneuve. Vous apprécierez mon logement pour le confort, l'emplacement et la calme. Mon logement est parfait pour les couples, les voyageurs en solo et les voyageurs d'affaires.",img_train/3726.jpg,Apartment,0
"Modern fully renovated two bedrooms, two bathroom condo in the trendy plateau Mont-Royal/Mile End with a refined decor and a relaxing atmosphere. Walking distance from the Mount-Royal Mountain, the city’s biggest and most beautiful park, and only a minute away from the public transport that will take you to the city center and its festivals in less than 10 minutes ****FREE PARKING SPOT IN BACK OF THE BUILDING VERY SAFE AND DIRECT ACCESS TO THE APARTMENT *****",img_train/3727.jpg,Apartment,0
"Beautiful modern condo in Lachine! This bright, spacious condo offers a beautiful living space, a private terrace and many amenities. You will have access to a large outdoor pool, a well-equipped gym, a barbecue area and a large open sitting area in the lobby. Spacious and bright, this condo puts you right in the heart of Lachine! Seconds away from access to hwys 20 and 13, close to commuter train and bus service, this condo is both stylish and convenient.",img_train/3728.jpg,Condominium,0
"-Newly renovated apartment on St-Denis. Walkup 2nd floor, FREE private on sight parking(1), Nice and super clean, Great location, close to Bus, Metro train station, Supermarket, close to bars and restaurants and much more..!",img_train/3729.jpg,Townhouse,1
"All of our apartments include free wireless internet, air conditioning/heating, satellite TV, a phone with free US/Canada calls, one outdoor parking space, and weekly cleaning services. Extra rollaway bed available!",img_train/3730.jpg,Serviced apartment,0
"- Fully furnished apartment in the heart of downtown Montreal - WIFI (high speed internet), stove, refrigerator, air conditioning , heating, hot water and necessary furniture are included - Near Concordia University, Mcgill University, Université de Montréal, Lassale College, HEC, UQAM, Metro Guy Concordia, hospitals & restaurant  - Indoor parking available on demand",img_train/3731.jpg,Apartment,0
** STUDIO LOFT ** - Large living room - Very high ceilings - 1 Full bathroom - Kitchen off of the living room - Laundry room in the apartment - Large closets - Hardwood floors - Granite Countertops **LOCATION ** - In the heart of the plateau - On St-Laurent Street near Mont-Royal - A 10-minute walk from McGill University. -Prime Location restaurants 5 min walk to Mont-Royal metro station Private parking for 15.00$ per day paid upon arrival.,img_train/3732.jpg,Apartment,0
In the heart of Downtown Montreal near place des arts. Nice view of roof in the building.30 second walk to metro.1 minute walk to shopping center. 10 minute walk to China town. Also 15 minutes walk to old port Montreal.,img_train/3733.jpg,Apartment,1
A beautiful sunny loft with 2 balcony’s  the best location! Next to cafes parks restaurants  And the bike path.,img_train/3734.jpg,Loft,1
Charming and large fully furnished 4 1/located on the upper floor on Christophe-Colomb. Two steps away from the bar and restaurant scene a 5 minute walk to the Mont-Royal Metro Station. Ideal for a couple! Monthly or weekly rentals preferred.,img_train/3735.jpg,Apartment,1
"Lovely apartment located in Rosemont/Petite-Patrie. It will charm you with its unique and authentic decor.  It's located in a particularly quiet and sought-after neighborhood. There are several good restaurants and cafes, a great bakery, a health food store, a movie theater, a beautiful park, and much more, just steps away - literally.. Perfect for couples and solo travelers.",img_train/3736.jpg,Apartment,0
Here is an ideal location in Montreal in town-St-Laurent where you have quick access to highways 40 and  15 as well as the subway to get downtown  in 10 minutes. The internal layout gives a charm and a special atmosphere to this place.,img_train/3737.jpg,Apartment,1
Beautiful house situated with the popular Beaconhill  area of Beaconsfield.  Property is newly renovated throughout with up to six bedrooms available for visitors.,img_train/3738.jpg,House,0
"Bel appartement, situé au 3e et dernier étage de l'immeuble. Lumineux et ensoleillé, avec vue sur le Mont Royal.  Espace à aire ouverte comprenant le salon, la cuisine et la salle-à-manger. Cuisine complète et bien équipée pour cuisiner. Une grande chambre avec balcon donne sur le Mont-Royal.",img_train/3739.jpg,Apartment,2
"Amazing fully renovated loft style apartment in the heart of the Plateau Mont Royal on quiet street, 1 Bedroom with door, washer and dryer, heating, Wi-Fi, Netflix, close to all amenities, 10 mins walk from Metro Mont Royal or 5 mins bus ride (#97), pharmacy on the corner of the street, 24/7 grocery store, amazing restaurants, endless unique bars for those partiers or for the perfect date night!! No parking but it's really easy to park for free on the street. (Version en français disponible)",img_train/3740.jpg,Apartment,0
"BRAND NEW ADDITION TO OUR PORTFOLIO-THIS NEWLY FURNISHED AMAZING APARTMENT IS NOW READY TO WELCOME YOU!  This has it all! This ultra modern, large sun-filled duplex apartment with a bedroom on the mezzanine, double height ceiling and airy feel is located in the heart of the ultra vibrant Downtown Montréal, almost on the corner of Mackay and Ste-Catherine  The apartment  spacious, the wonderful floor to ceiling windows  let the light stream in. experience Montreal's unique culture!",img_train/3741.jpg,Apartment,1
"Old fashion Condo II  Yes Samson's Family moved ! and we are situated right in the middle of the island in a cool  Neighbourhood called ""Rosemont Petite Patrie"" our new place is on first floor. All brand new, very spacious and bright. Private parking.  Well located for public transportation  6 minutes away from Beaubien station and walking distance to cool coffee shops and good restaurants. wellcome family we have one room for kids. 1 single bed + crib best patio in town",img_train/3742.jpg,Condominium,2
"Studio with a kitchen and a bathroom, 4th floor  - 280 square foot - Close to all major points of the city, including the Old Port, the Village, Le Quartier des spectacles, Downtown, the Quartier latin and Parc Lafontaine - 747 Bus stop 2 minutes away / Airport transit - Within five minutes of walk of Berri-UQAM subway station Perfect for one or two person Please let us know if you have any questions  : )",img_train/3743.jpg,Condominium,0
"DownTown appartment (next to pretty much everything) that provides  you the following things: - good price - 2minutes walk to the metro station - room with a double sized bed, a desktop, a comfortable gaming chair and where to put your clothes and things -living room that you can use (shared) -kitchen (shared) -bathroom and shower (shared) -heat and fast Wifi things you should know: -it's an old building -I live with my brother -no party -it's a 3 bedroom apart - we have a cat",img_train/3744.jpg,Apartment,0
"Well Located, Cozy, modern and ready to welcome you! Crossroads of all 4 ICONIC neighborhoods; old port, Plateau, Village, Downtown! *Available ONLY for specific event while we travel or 31+days* Enjoy some of the best nightlife, restaurants and pedestrian only streets in Montreal Walking distance to Berri Uqam: MAIN subway hub for the entire city (1min) Downtown-5 min Plateau-10 min Place des arts-10 min Grocery/convenience store and (liquor/wine)-2 mins Our unit books quick, act now",img_train/3745.jpg,Condominium,0
"My place is good for couples, solo adventurers, and business travellers.",img_train/3746.jpg,Apartment,0
"Idéalement situé, notre logement est proche du métro Iberville, de restaurants de quartier, de cafés branchés. Nous sommes tout près du merveilleux parc Molson, de commerces comme la Boulangerie de Froment et de Sève, Rachel Berri, etc. Vous apprécierez y résider pour le quartier, la facilité des déplacements, la localisation, le confort. Notre logement est parfait pour les jeunes familles.",img_train/3747.jpg,Townhouse,1
"Situé en face d'un magnifique parc, mon appartement a tout pour que vous vous sentiez bien lors de votre séjour. Lumineux, aéré, et bien décoré, il possède un charmante cour.  Vous adorerez la vie du cartier Plateau Mont-Royal.",img_train/3748.jpg,Apartment,1
"The apartment is ideal to enjoy the vibrant upbeat city life of Montreal and privacy at the same time. Brings to life the beauty of Mont Royal and the pace of Downtown. There is plenty of light from huge window which sets your mood. My place is close to Downtown, Place des arts, Rue St. Catherine, Rue St. Denis, Rue St. Laurent. Things I bet you will love: the location, the neighbourhood, and the people. Perfect for couples, solo travelers and small group of friends to enjoy togetherness.",img_train/3749.jpg,Apartment,0
"Stunning new downtown apartment! Just minutes from Bell Center. Access to indoor relaxation pool, Jacuzzi and Sauna. Walking distance to the most desirable destinations in the city.  You won't be disappointed! But don't take our word for it; just read through all of our 5 star reviews. We pride ourselves in ensuring we exceed your expectations and experience the best stay at a truly superb luxury suite! Comparable hotel on the same block are minimum $250/night plus. This is a steal of a deal!",img_train/3750.jpg,Apartment,1
"Beautiful studio located in the heart of Cote de Neiges near the mountain (Mount Royal). Great view overlooking the University of Montreal campus, the Mount Royal park and It is a 10 minute walk to Cote des Neiges village with plenty of great shops, also a 10 minute walk for Cote des Neiges metro on the blue line and a 7 minute bus ride to Guy metro green line. Bus Stop 1 minute away located on a beautiful street , many trees and a very safe area.",img_train/3751.jpg,Apartment,0
"Room in 6½. I own the other side of the court yard and it a real community. Nice social scene. You are free to keep yourself but if wish you will have 20 new friends. It is right next to tons of great restaurants and bars, not far from the Subway. 3 blocks from Mt Royal park and the walk to the look out. Another great walk (less than a mile) is south down St Laurent to the river.",img_train/3752.jpg,Apartment,0
"Nice room in a 2 rooms apartment with an Ip.TV ( Youtube, Netflix, streaming,...) Very well located with bus stops few seconds walk from the place.  Convenience stores at the corner ( fruit store, bakery, butchery, pizzeria,..) ———————————- Belle chambre dans un appartement 2 pièces avec Ip.TV (Youtube, Netflix, streaming, ...)  Très bien situé avec des arrêts de bus à quelques secondes à pied de la place.  Dépanneurs au coin.  (fruiterie, boulangerie, boucherie, pizzeria, ..)",img_train/3753.jpg,Apartment,0
"This new luxurious Myriade furnished apartments feature hardwood flooring, a fully equipped kitchen, and a private balcony. The Myriade faces l'Ilot Clark and the Quartier des Spectacles. This property includes a variety of upscale amenities, including a terrace, pool, gym, and indoor parking. Parking up to availability ($)",img_train/3754.jpg,Apartment,0
Plusieurs petits restaurants Casual se retrouvent aux alentours :  - Station d'essence Ultramar  - 3 dépanneur a 2 min de marche . - Un super marché ( les traditions ) situé a 3 min de marchés  - Un Subway pas loin - Le métro Crémazie qui se trouve entre 6 à 10 min de marche  - Un arrêt bus à une de marche qui ramène au métro ( le bus 31 sauvéé et Henri Bourassa )  - Restaurant chinois sushis à 2 min de marche.,img_train/3755.jpg,Apartment,0
"Charming sunny room in a fully renovated condo. We are located in the most prime area of Montreal, Plateau Mont Royal. We are a 2 minute walk from Mont Royal Street and a 7 minute walk to Duluth, street. You're surrounded by local shops, cafes, restaurants, Montreal's best beiges, groceries stores and more!  If you love character, food, originality and  entertainment this rental is the spot for you!  During your stay everything will be provided including a scrumptious breakfast!",img_train/3756.jpg,Condominium,0
"Charming apartment in the heart of montreal, right next to parc Lafontaine, cafes, restaurants, bars, transport, Walking distance to mont-royal street and bus station.",img_train/3757.jpg,Apartment,0
"Centraly located, at a walking distance from shops, downtown, Plateau, Village, Old Montréal and subway main station, this modern condo fully equiped with one closed bedroom will be perfect for your stay!",img_train/3758.jpg,Apartment,1
"Amazing view Bixi station down the street. One closed bedroom with double, single bed, double day bed and sofa bed. Well located, 3 minutes walking from GUY CONCORDIA metro, seconds away from the best bars, restaurants and clubs. ☆ Free Underground parking ( very tight and steep ramp ) ☆ read the related description 《 Please mention what type of car you'll bring 》",img_train/3759.jpg,Apartment,0
"BEST LOCATION! This large, sunny and new one bedroom apartment with a separate living room is ideally situated 5 mins from Downtown Montreal, 2 mins from HEC and Université de Montréal and and 2 mins from the Castors Lake. The apartment is spacious, sunny, calm & very clean. It is brand new, so all the furniture is NEW too! Bus 165 from downstairs takes you everywhere in the city",img_train/3760.jpg,Apartment,0
"Chambre haut standing disponible en plein cœur du plateau dans un tout nouveau condo, à proximité de la chaleureuse rue laurier avec ses commerces indépendants. Idéale pour les personnes recherchant un lieu temporaire mais confortable pour visiter la ville. High standing bedroom in a new condo located in  the heart of the plateau, next to laurier street with all its independant stores and shops. Perfectly suited for newcomers or people wanting to have a comfortable stay while visiting the city.",img_train/3761.jpg,Apartment,0
